PC1,PC2,PC3,PC4,PC5,PC6
-2.146534532454046,-1.3432243509013881,-2.1556315952275913,-2.2902064067128687,0.030122313302196866,0.8108760636860259
-0.8787308833202294,0.24746544220448616,-0.2251719970574729,0.2083456871893879,0.1441563265415198,-0.2935039581625458
-2.146534532454046,-1.3432243509013881,-2.1556315952275913,-2.2902064067128687,0.030122313302196866,0.8108760636860259
-1.2696678042578127,-0.12896793819399752,-0.7982901225315298,-0.5145200716982308,-0.37713529135224866,-0.13778443001910204
-0.4160137128663783,0.7472062753038271,-0.1019771564072152,0.34492244103009234,1.034397674241193,-0.05522832520810865
-0.49142297598164864,0.796828698110403,0.027009192633056747,0.46432569227620385,-0.7841691901129428,-0.6259952737191654
-2.146534532454046,-1.3432243509013881,-2.1556315952275913,-2.2902064067128687,0.030122313302196866,0.8108760636860259
-2.2077071877456826,-3.127097303664113,-0.9553825961948612,-2.50534623359488,0.35299882847743913,0.5914405242059656
-0.9098347703048456,0.2290853609548259,-0.23520411524651702,0.1860475156980954,-0.1528813308697666,-0.376181864837519
-0.046417633605957145,0.6691338970883943,0.25415834265280524,0.8656554552531025,3.8052290752854265,1.105260870222677
-0.4665993818055094,0.5185758107064516,-0.015786143396790506,0.5148816935780997,2.5563895781661485,0.364994326623529
-0.42605488039306777,0.8016978207787789,0.0052615185945816744,0.43261651874321205,-0.19379862350061902,-0.4488638245280901
-0.45458928345165356,0.7129569901368803,0.1206558426276227,0.611198348816426,0.2479797355161904,-0.36173988740537866
-0.6755902092764892,0.5993841200012905,-0.07486040644190989,0.40192425525769704,-0.3429292053239293,-0.48024089509567747
-0.8743270903377416,0.24956032413210005,-0.2239805935474647,0.2111358438070358,0.18815921154584553,-0.28096148327192677
0.15242648952494872,0.5243501704029994,0.36069728035255627,0.12492358071151459,1.1990093386408125,-0.1468551097312715
-2.146534532454046,-1.3432243509013881,-2.1556315952275913,-2.2902064067128687,0.030122313302196866,0.8108760636860259
-0.3553220544204529,0.8280326770235613,0.20207687938276608,0.667827851339564,-0.2410093655160306,-0.5381984933435984
-0.9161456439582789,0.22398708025020003,-0.2378573674741044,0.18053343259847204,-0.20789557238734307,-0.3906996720669914
0.5233959902217445,1.1023229464722697,0.07148612538204538,0.27097964389167706,3.8052290752854265,0.5716587122327469
-0.4626701056508452,0.7366318257431773,0.21329906268433188,0.7013406219969988,-0.4869029079463388,-0.5983386066887669
-2.0594621543905696,-1.0782894801962808,-2.160903231761263,-2.2410082533440296,-0.09928804178910648,0.7766090497290934
-0.6082272987405636,0.48223019626462765,0.10929082502942375,0.5835431154060295,0.07122025871715712,-0.39985690190956374
-0.9428339609789668,0.19056120666756415,-0.25443211715934827,0.14863543461801007,-0.3950130104242695,-0.4325306098020854
-2.146534532454046,-1.3432243509013881,-2.1556315952275913,-2.2902064067128687,0.030122313302196866,0.8108760636860259
-0.5677233531849731,0.6126616649859462,0.0680757278947828,0.5550346849321218,0.011250863971825972,-0.41169226534715936
0.1265873594606821,0.2750180276727774,0.6118961595278615,0.07769798819605085,-0.15334699196298857,-0.5545382617929537
-0.949672206477083,0.37876174201156415,-0.49179018756954,-0.07381754183783136,-0.11388470698783085,-0.21477683389952115
-0.6742025379630378,0.5211568865703635,0.012208986972283727,0.48163440040789524,-0.3800765916097589,-0.5083885131676995
0.1367824660961831,0.6309727670134151,-0.3455733646174217,0.11323931559510815,-1.1060251403538743,3.3154397013119685
-0.9123218196122154,0.22716078463865755,-0.23621155737026892,0.18393564442218008,-0.17488653537785115,-0.3820426747656368
-0.7327623474712306,0.4272598704682762,-0.06288824202614532,0.39829660525994465,-0.06719785441095093,-0.3973875184902491
-0.47703069395273145,0.7266983103464315,0.13188616231003614,0.6177878953215187,-0.1703463182895401,-0.48755540954007787
-0.7542777593858306,0.6157182589598611,-0.3555052064924855,0.07803780944353214,-0.23356077102900255,-0.31462799919672
-0.43711576970246335,0.7896122937561899,0.0205976049770506,0.4625049852424345,-0.13077015459635943,-0.4380737178947883
0.1599390977439938,1.0237918225060483,-0.12118679471261261,-0.056150462210275025,0.2108042258672104,-0.4369326161465497
-0.5516106668345067,0.6717993289093744,-0.1488868236388014,0.31023106071226714,0.6025211112733049,-0.1499233862154665
-0.40284624625756926,-0.3716810398266433,0.8696650257228764,0.3868271874007971,0.48917934407313024,-0.4327096647075577
-0.7773308043928239,0.5653313644291244,-0.25125025345283136,0.19663819285952905,-0.524309176674264,-0.4367136857106318
-0.3393964634127128,0.7860345224896869,0.14496074775365672,0.6255939203929028,0.6512512862969327,-0.2588845386909795
0.8079732534782045,1.0761685030189683,0.03488616286041359,-0.2652924581206112,1.850000551226629,-0.08724318452673561
-0.7879288309849394,0.38606753768120566,-0.08297303421869856,0.35722149649878904,-0.5307781981890867,-0.5203405541806212
-0.3557856991561811,0.8410924031584145,0.20220415593387103,0.6609392613789292,-0.4138689392825966,-0.5911228931492721
-0.7617794014355938,0.29387579874037034,0.014074892240387141,0.44331170556186456,-0.3134655035936972,-0.48462325825010566
-0.6553199802451831,0.5303959542261361,0.016300454297377504,0.4904360838508666,-0.21401146873903765,-0.46183059968814383
-0.23845006788244993,0.8999126234433786,0.16189836605714866,0.5603244281640725,-0.18705479481601808,-0.5325637065217208
-0.5910949455189072,0.7281846107749774,-0.13452263855824576,0.30847238801885235,-0.4159926819215985,-0.47196787354404074
-1.1115312040067624,0.23137527299953428,-0.7375181477002841,-0.3478321024167866,0.18913793857976446,-0.033284313074487024
-0.1535726811283622,0.8721775860028874,0.2258493867431262,0.6850483958654653,1.2182294266465856,-0.12688653601435465
-2.146534532454046,-1.3432243509013881,-2.1556315952275913,-2.2902064067128687,0.030122313302196866,0.8108760636860259
-2.146534532454046,-1.3432243509013881,-2.1556315952275913,-2.2902064067128687,0.030122313302196866,0.8108760636860259
-0.47141657521754443,0.7682307866954365,0.056654637215764546,0.5165400009067875,-0.29469798707304673,-0.49349928275157745
-0.9201112088895564,0.22037737919215067,-0.23970784089361544,0.17677492531181485,-0.24090647937282936,-0.39915265863029675
-0.6789772889314752,0.5165643637702573,-0.10041002583067521,0.3801742408011786,0.32801595468034284,-0.2748297796394065
-0.6782491197830077,0.4982611626022471,-0.1077491236256537,0.3345135069524435,0.09107539384576846,-0.2512308081336242
-2.146534532454046,-1.3432243509013881,-2.1556315952275913,-2.2902064067128687,0.030122313302196866,0.8108760636860259
-2.146534532454046,-1.3432243509013881,-2.1556315952275913,-2.2902064067128687,0.030122313302196866,0.8108760636860259
0.6302972093442426,-0.365737937914119,-0.3843497255697836,1.1327102082766443,-0.9969833211454543,0.6303889087307595
-0.6435429683648163,0.535362081933603,0.01847451591174729,0.4952953767256842,-0.10773385122139154,-0.4315904748227355
-0.40453934251699136,0.247518013281767,0.3214075861897557,0.19772760411146356,-0.2929228850121684,-0.5180001187423676
-0.4825871934478857,0.68279011910582,0.18073451658510634,0.6720851745728369,-0.13151683602138617,-0.48368833765967456
-0.8082584687930544,0.5463202710069855,-0.60034838219533,-0.17580286897858532,0.841266799150457,0.07744238827989672
0.7952276888155225,-0.7196157366369351,1.4237574064619354,-0.6998860421281112,-1.1057513388280258,2.0839827306803134
-0.21172833989708895,0.8766304159012053,0.19424227484860915,0.6333239844005243,0.5442158244464486,-0.3209187135854159
-2.146534532454046,-1.3432243509013881,-2.1556315952275913,-2.2902064067128687,0.030122313302196866,0.8108760636860259
0.03666989453170841,0.21637988869879862,0.7172858312838137,0.21824615103302356,-0.6111180745385981,1.0084774576196505
1.6801298452192817,1.0419491313246299,-0.14919638172266772,-1.445944625358843,1.35455645037845,-0.3157111834708782
-2.146534532454046,-1.3432243509013881,-2.1556315952275913,-2.2902064067128687,0.030122313302196866,0.8108760636860259
-0.14693624923000503,0.9140751309440982,0.17184117968949195,0.5701315980780587,0.5420175942631684,-0.3314231006040389
-2.146534532454046,-1.3432243509013881,-2.1556315952275913,-2.2902064067128687,0.030122313302196866,0.8108760636860259
-2.146534532454046,-1.3432243509013881,-2.1556315952275913,-2.2902064067128687,0.030122313302196866,0.8108760636860259
-0.5818547926074334,0.7541775663540181,-0.1630701906993392,0.2537678194303793,-0.6516152624868108,-0.5265982633669938
-0.9025974233067587,0.23417067410923845,-0.23250494147895961,0.19182055774223764,-0.08686866993918828,-0.35827731283519293
-0.333192064699087,0.7766630657492793,0.199011891248284,0.6889943263519235,0.6092467954250878,-0.28073301736374245
-0.6839258247309575,0.4466864694530492,-0.05300724266750386,0.42171717902095274,0.40456420237631485,-0.26171012185690556
-0.30926837250600514,0.8511062590110797,0.10026264524159326,0.5314627153048539,0.15064260378675143,-0.4125434921144391
1.4450489633636368,-1.435320302033162,1.9279391255513565,-1.5882751463699192,1.4814413785968013,0.9505460384353238
-0.7137939920690779,0.32124150482618297,0.029105126766211475,0.47699624868690954,0.14858781833597273,-0.3554397328560641
-2.146534532454046,-1.3432243509013881,-2.1556315952275913,-2.2902064067128687,0.030122313302196866,0.8108760636860259
-2.146534532454046,-1.3432243509013881,-2.1556315952275913,-2.2902064067128687,0.030122313302196866,0.8108760636860259
-0.49256907386101,0.7007057166093427,0.11813826158387791,0.6065084315829607,-0.055844282352634014,-0.44869377492449164
-0.423502156985683,0.6217412929009852,0.20340645006497443,0.7109453254911698,0.909801504914955,-0.1794805909728705
-0.5709721930469053,0.6400903168862268,0.15079226357781667,0.6292148829558455,-0.7413488449971544,-0.648068269943762
-0.5399288780166027,0.7291290487711057,-0.13441747015457248,0.3095707935708579,0.081008428059932,-0.32953401187738457
-2.146534532454046,-1.3432243509013881,-2.1556315952275913,-2.2902064067128687,0.030122313302196866,0.8108760636860259
-2.146534532454046,-1.3432243509013881,-2.1556315952275913,-2.2902064067128687,0.030122313302196866,0.8108760636860259
-0.849350208682149,0.5215903230554179,-0.4628163412448415,-0.038164255889985836,-0.09337899024009498,-0.20986102756053795
-0.6813893074656356,0.4476048725144881,-0.052536032459012734,0.4228648117751275,0.42939333804738417,-0.2545205195913136
-0.4867100772372519,0.6831338812150275,0.00039771517954462915,0.4681150616015671,0.5045599759573788,-0.2056508947296897
-0.2425615431268107,0.8909796076138946,0.17608190820769914,0.5920236783168745,-0.03299837948535514,-0.4915838677138769
-0.3466158115386168,-0.04837905810852009,0.7666576908130605,0.32537595195924607,-0.6594662344072955,-0.7220370441481349
-2.146534532454046,-1.3432243509013881,-2.1556315952275913,-2.2902064067128687,0.030122313302196866,0.8108760636860259
-0.8921689470276892,0.240483509894596,-0.22907352424506586,0.1994053964105282,0.012144680888572465,-0.33080510983982214
-0.2570980508098774,0.853052660603752,0.15830231459660501,0.6059300019747332,0.5453659025641193,-0.30755060330828754
-0.19742969399823534,0.9113612051144914,0.03282155436756157,0.3712939409293356,0.054755246081802954,-0.44942153890566533
-0.914857139707119,0.2250877264845478,-0.23728869907521072,0.18170243413411485,-0.19689237671986592,-0.3878340073526231
0.021125983976890403,0.7766528071070142,-0.2629875597803476,0.24755131335738653,3.8052290752854265,1.711346348082427
-0.5669099579347969,0.5695233455947024,0.14401122083117204,0.625825074878537,-0.16487963065528777,-0.479531278706546
-0.5954721565922635,-0.057187743333108366,-0.9563456493374852,0.9576112299784085,-0.6922861075230877,-0.5577889481594751
-0.32081508001278314,0.8410353105340991,0.043959117388045435,0.4661446604973754,0.28528721039929983,-0.3536059141679342
0.48150258193283496,0.6932181718094794,0.315282170281979,-0.07470995243738908,0.9500507266476593,-0.2892199885931724
-0.08890910346635182,-0.08972184420321869,0.8311743487674625,0.1809217973301977,-0.5069479356221755,0.6349866116985469
-0.3935667521592244,0.7049068369946584,0.10917522161355268,0.6109576437667635,1.0854908468749165,-0.11255412993436055
0.4591536886374167,0.5079859465788755,-0.04025233780012017,0.3571986405847548,0.5392093168829862,-0.4030648871430418
-0.2768259323495568,-0.19642506286930456,0.8157319221326629,0.16128107369257025,-0.5130364215938258,-0.6562519150799111
-1.4754143672807625,-0.0893972661350317,-1.2582691727443505,-0.9858720652870703,0.021442757037188547,0.2046424813770462
-0.5210504421676125,0.10649409147729658,-0.8692605236293403,0.8156356741200862,-0.25938120927364183,-0.4100734916678419
-0.7403025301436225,0.6374856512420656,-0.3450303312619641,0.07657751772859087,-0.4207995498961406,-0.3559340977571534
-0.857317502028969,0.23518100463136704,-0.300331452607802,0.11392401488627597,0.6613856929592349,-0.0315022965219293
2.3120809326753533,0.05179371687204982,-0.6800277547952694,-0.964142791421396,-0.54021751283706,-0.7621156089793726
-0.4355740044906935,0.617822006549749,0.20173361087247532,0.7068914473796558,0.7968873573949283,-0.21224579349081876
-1.984693935883428,-0.8646568351946157,-2.1667889925032164,-2.207828008272851,-0.21039376844954175,0.7459529448977653
-2.146534532454046,-1.3432243509013881,-2.1556315952275913,-2.2902064067128687,0.030122313302196866,0.8108760636860259
-0.26830779029480817,0.41937363835212277,0.3678836590396954,0.27205257041201525,-0.5852036838619049,-0.6309870536154911
0.1122639519752517,0.4008765115227884,-0.7533779325793034,0.912905887562009,0.03829320009109065,-0.4272191984139923
-0.3581213773993679,0.8203160778255425,0.2160695778794253,0.6875353198112224,-0.22081045910043978,-0.5334925339924623
-0.08514508830768086,0.9380122784709309,0.12418831257637983,0.48049294492618894,0.7090220435976667,-0.28633520764934983
-0.3669889831002309,0.7841139293388824,0.0160053279809089,0.46258438918906025,0.6643701637718895,-0.19739152915539204
-0.6858962001463221,0.6377576310730261,-0.12304146179532718,0.3510022106985605,-0.47063884853646126,-0.5082893088349191
-0.693927199471353,0.5795328170854371,-0.28625520512057206,0.19441183807259818,0.7420600849583407,-0.11369252364409722
-0.4909813609703473,0.6742942410743261,0.10105179795727344,0.593510390204132,0.2643108269620923,-0.3491136915754546
-0.620686170003326,0.5441265396896304,0.022279367332292074,0.5040346101708237,0.10149586523048704,-0.37158141222859575
0.17237060417845146,-0.3300720532922124,-1.2978715284795233,2.1186725294492845,-0.24288580615398578,-0.5917743631145432
-0.7666263337637148,0.40799593067433454,-0.07242556565108212,0.37765639561976944,-0.3734579024297859,-0.48234542836316197
-0.7917377731906929,0.608253098183131,-0.4952949860462887,-0.0653191519134809,0.10635700810301373,-0.20740081365171734
-2.146534532454046,-1.3432243509013881,-2.1556315952275913,-2.2902064067128687,0.030122313302196866,0.8108760636860259
-0.04979137135988084,0.8626911064422914,0.057326527921834784,0.5256198111103613,3.2499963337781357,0.5065481020545199
-0.5379012104184452,0.7262799839016617,-0.0003118607833974111,0.47373941363815353,-0.22331906834482812,-0.4741254917665726
0.7257732218205756,-0.08322401453127797,0.8883173058900259,-0.680167259608514,0.5006988686521858,-0.3180529035053287
-1.463082356726475,0.011398127627997037,-1.2783654197623542,-0.9860320088716745,-0.21085354283163782,0.12152558938372007
-0.7116086894299416,0.3092113651320591,-0.18797016856566734,0.3013941590223727,1.8821802076675702,0.2117509755755676
-0.35911230223823576,0.1797266441274641,0.5696250008345712,0.36571010322409886,-0.6490782772661688,-0.6910742697508219
-2.146534532454046,-1.3432243509013881,-2.1556315952275913,-2.2902064067128687,0.030122313302196866,0.8108760636860259
0.5774167835899452,1.0081849191801198,0.2906948774268711,0.8794556774041106,3.8052290752854265,2.0522846911205277
-0.009030611656486552,-0.4807232869350423,1.0975276128720006,-0.08750137489001339,-0.6733380639377535,-0.7130749116468694
-0.5394063865833656,0.6580313775586535,0.0964986898026848,0.5839537182039035,-0.14071415657661945,-0.46524414713922163
